domain,date,title,emotion
adanahaber.net,2023-08-02,Kırk Yıllık Yani Olurmuş Kani: Adana Demirspor -Yukatel ADS- oldu,
adanahaber.net,2023-08-02,SosyalDigital ile Fenomenler Arasında Yerini Belirle,
adanahaber.net,2023-08-03,"Adanalılar uyardı | Başkan Akay | ""Önce borcunu öde şovunu öyle yap""",anger
adanahaber.net,2023-08-03,Thales Pırlanta'dan Şıklığı ve Kaliteyi Bir Arada Sunan Tasarımlar,
adanahaber.net,2023-08-04,İmamoğlu'nda traktör kazası,
adanahaber.net,2023-08-04,Gulbrandsen’e vefa ve teşekkür plaketi,
adanahaber.net,2023-08-05,Başkan Özgan gençlerin isteğine kayıtsız kalmadı,hope
adanahaber.net,2023-08-05,MHP’den Gövde Gösterisi | İçişleri Bakanlığı’ndan geri adım | Türkeş Filik görevine devam ediyor.,
adanahaber.net,2023-08-06,65 Can İçin Takipsizlik Kararına Tepki Seli | Adana'da Adalet Aranıyor!,
adanahaber.net,2023-08-07,Karaisalı Belediyesi'nden Muharrem Ayı etkinliği,
adanahaber.net,2023-08-07,Büyükşehir çalışanına rekor promosyon,
adanahaber.net,2023-08-09,Çelik Minare İmalatında Estetiklik ve Dayanıklılık,
adanahaber.net,2023-08-09,Yine bir ev sahibi kiracı kavgası | Ev sahibi elektriği kesti | Kim dur diyecek?,anger
adanahaber.net,2023-08-10,Sapanca'da Tatilin Keyfini Havuzlu Bungalovlarda Çıkarın,happiness
adanahaber.net,2023-08-10,Son dakika: Adana Valisi değişti! Cumhurbaşkanı Erdoğan imzasıyla Resmi Gazete'de yayımlandı,
adanahaber.net,2023-08-11,Berber dükkanına şok baskın,fear
adanahaber.net,2023-08-11,Adana Valisi değişti! Cumhurbaşkanı Erdoğan imzasıyla Resmi Gazete'de yayımlandı,
adanahaber.net,2023-08-12,Valorant Arenasında Sizin Kontrolünüzde: İdeal Valorant Hesaplarına Ulaşmanın Kolay Yolu,hope
adanahaber.net,2023-08-12,DGS Online Kurs Merkezinin Avantajları Nelerdir?,
adanahaber.net,2023-08-13,"ASKİ'den TEPKİ ÇEKEN yaklaşım | ""Su Yoksa MOTOR TAKIN!"" | ""DEVLET TOKİ'yi getirdi ASKİ aciz kalıyor""",anger
adanahaber.net,2023-08-14,Adana Demirspor 2-1 Çaykur Rizespor,
adanahaber.net,2023-08-15,"Memur-sen Adana İl Temsilcisi Bekir Nennioğlu: "" Hükûmetten Gerçekçi Teklifler bekliyoruz""",hope
adanahaber.net,2023-08-15,Adana En İyi Lise Sıralaması belli oldu: İşte Adana'nın en iyi liseleri,
adanahaber.net,2023-08-16,Sabancı'dan 2027 sonuna kadar 5 milyar dolarlık yatırım atağı,hope
adanahaber.net,2023-08-16,Dubai'de Psikolog Olmanın Avantajları Nelerdir?,
adanahaber.net,2023-08-17,Avrupa Fatihi Adana Demirspor 'tam yol ileri!',hope
adanahaber.net,2023-08-17,"Olur mu böyle olur mu | Akkapı’ya, Yamaçlı’ya yağdır, Suluca’yı Susuz bırak | Kardeş Kardeşe Yapar mı?",anger
adanahaber.net,2023-08-19,MHP Karaisalı’da Bayrak ‘Dönmez’de’,
adanahaber.net,2023-08-19,89'lu Toros'a Klima! Kozan'da yanmadan gezecek,happiness
adanahaber.net,2023-08-20,Nüfus Müdürlüğünde neler oluyor?,
adanahaber.net,2023-08-20,2023 Hayvan Figürlü Bere Modelleri,
adanahaber.net,2023-08-23,AK Parti’den Belediye Başkanlığına aday olmaya kalkınca MHP'li Mustafa Çay'ın hışmına uğradı.,anger
adanahaber.net,2023-08-26,Ceyhan'da ev sahibi vahşeti,
adanahaber.net,2023-08-26,Euphorbia Ingens: Çölün Zarif Güzelliği,happiness
adanahaber.net,2023-08-27,Yusuf Barasi Adana Demirspor'da,
adanahaber.net,2023-08-28,Gaziantep Şehir Hastanesi Personel Alımı Başlıyor- Şehir Hastanesi İş Başvurusu,
adanahaber.net,2023-08-28,Ak Parti İlçe Başkanı Sami Özsoy'un valilik ziyareti olay oldu.,
adanahaber.net,2023-08-29,Merkez Sağ Parti Adana İl Kongresini yaptı | İlk Hedef Yerel Yönetimler !,
adanahaber.net,2023-08-29,Merkez Sağ Parti Adana İl Kongresini yaptı | İlk Hedef Yerel Yönetimler !,
adanahaber.net,2023-08-30,Merkez Sağ Parti Genel Başkanı Ömer Bilgin'in 30 Ağustos Zafer Bayramı Mesajı,
adanahaber.net,2023-08-31,Hizmetin Girmediği Semte Akay Damgası,
adanahaber.net,2023-08-31,Hızlı ve Ücretsiz Resim Yükleme Hizmeti,happiness
adanahaber.net,2023-09-01,ADS Konferans Ligi'ne veda etti,
adanahaber.net,2023-09-01,AK Parti’den Belediye Başkanlığına aday olmaya kalkınca 'Çay'ın hışmına uğradı.,anger
adanahaber.net,2023-09-03,Mario Balotelli yuvasına dönüyor | “Sadece Türkiye’de mutlu oldum”,happiness
adanahaber.net,2023-09-03,"Mario Balotelli yuvasına dönüyor | “Türkiye’de mutluydum""",happiness
adanahaber.net,2023-09-06,Murat Sancak'tan 4 Büyüklere Transfer Dersi,
adanahaber.net,2023-09-06,Seyhan'da 'Nurettin Rençber' rüzgarı,
adanahaber.net,2023-09-07,Silikon Profil Fiyatları,
adanahaber.net,2023-09-08,Uygun Fiyatlı Cloaker Satın Al,hope
adanahaber.net,2023-09-08,İstanbul Petek Temizliği Hizmetleri,
adanahaber.net,2023-09-09,Türkiye'de depreme karşı güvenli 21 il | Uzmanı açıkladı | İçlerinde ADANA var mı?,
adanahaber.net,2023-09-10,İYİ Parti'de Bilici | MHP'de Vali Yılmaz | CHP'de Soner Çetin | Sürprizler...,
adanahaber.net,2023-09-10,ÇİGDER'den Siyaset ve İş Dünyasına önemli çağrı,
adanahaber.net,2023-09-11,En Uygun Fiyatla SMS Onay Hizmeti Veren Güvenilir Adres,
adanahaber.net,2023-09-11,İskonto Nasıl Hesaplanır? Detaylı İskonto Hesaplama Yöntemleri,
adanahaber.net,2023-09-12,Yerden Isıtma Sistemi Türleri,
adanahaber.net,2023-09-13,Altın Koza Film Festivali’nde fiyasko toplantı,sadness
adanahaber.net,2023-09-15,Uyuşturucunun pençesindeki Halil Çiftçi kurtarılmayı bekliyor | Vali Köşger'e yardım çığlığı !,
adanahaber.net,2023-09-17,Yukatel Adana Demirspor 3-0 Pendikspor,
adanahaber.net,2023-09-19,Taşınabilir Konforun İncisi Karavan Tuvalet,happiness
adanahaber.net,2023-09-19,Uygun Fiyatlarda Oyun Keyfi Sadece OyuncuStore'da,happiness
adanahaber.net,2023-09-22,Canlı Uzem ile Din Hizmetleri Alan Bilgisi Testi'ne Hazırlık,
adanahaber.net,2023-09-22,7 yıldızlı otel fiyatına Karataş Çamlığı,
adanahaber.net,2023-09-23,MHP’li başkana ‘Yol’ kıyağı,
adanahaber.net,2023-09-23,Y. Adana Demirspor - Beşiktaş maçının biletleri satışta,
adanahaber.net,2023-09-24,Kripto para dolandırıcılıklarından kurtulmak için nelere dikkat edilmelidir?,
adanahaber.net,2023-09-24,FETÖ'cü hakimlerin akladığı dosyalar yeniden açılacak mı?,
adanahaber.net,2023-09-25,Baskılı Hamburger Kutusu ile Müşterilerinizi Şaşırtın,happiness
adanahaber.net,2023-09-25,Memur Sen'den Muhteşem Gövde Gösterisi | Başkan Nennioğlu Komisyon Başkanlarını Tanıttı,
adanahaber.net,2023-09-26,Mersin’de 439 bin uyuşturucu hap ele geçirildi,
adanahaber.net,2023-09-26,Bu markette çocuklar için satılan ürünlerden kar alınmayacak,hope
adanahaber.net,2023-09-27,Ak Parti Karataş'ta Halil Yılmaz Sesleri,
adanahaber.net,2023-09-27,Baba Vanga'nın Kehanetleri Bir Bir Hayata Geçiyor! Yüzyıllardır Akan Seyhan Nehri Kurudu,sadness
adanahaber.net,2023-09-28,Osmaniye’de trafik kazası: 2 kişi yaralandı,
adanahaber.net,2023-09-28,"Hedef İçki Alışkanlığı Değil, Teknoloji Bağımlılığı!",
adanahaber.net,2023-09-29,Çukurova ve Seyhan Belediyelerine Rüşvet Operasyonu,anger
adanahaber.net,2023-09-30,deneme,
adanahaber.net,2023-09-30,Adana’da kimi Büyükşehir'de görmek istersiniz?,
adanahaber.net,2023-10-01,"6 yaşında inanılmaz şekilde hayatta kaldı, Ankara saldırganları tarafından katledildi",sadness
adanahaber.net,2023-10-01,Adana Demirspor ezdi geçti: 4-0,happiness
adanahaber.net,2023-10-02,"Alpargün Apartmanı’nda hayatını kaybeden 96 kişinin yakınları, müteahhit Hasan Alpargün’ün en ağır cezayı almasını istedi.",anger
adanahaber.net,2023-10-02,Kafede oturan genci küfrettiği için sırtından vurmuş,anger
adanahaber.net,2023-10-03,Adana’da 3 gün lezzet şöleni yaşanacak,happiness
adanahaber.net,2023-10-04,Tarım Kredi marketi yerel marketlerden pahalı çıktı,anger
adanahaber.net,2023-10-04,"Amerikalı Afet Yönetimi Uzmanı Illya Azaroff, bilgilerini paylaştı",
adanahaber.net,2023-10-05,Diş hekimi muayenehanesine giren hırsız tarafından darp edildi,anger
adanahaber.net,2023-10-05,Adana ihracatının lokomotifi: Tekstil,hope
adanahaber.net,2023-10-06,2022’nin ihracat yıldızları töreninde Beyza Piliç’e ödül,
adanahaber.net,2023-10-06,’7. Uluslararası Adana Lezzet Festivali’ başladı,
adanahaber.net,2023-10-07,Artan kiralar depremzedeyi çadırda bıraktı,sadness
adanahaber.net,2023-10-07,Festivalde kebap kuyruğu,
adanahaber.net,2023-10-08,Artan kiralar depremzedeyi çadıra hapsetti,sadness
adanahaber.net,2023-10-08,Adana Lezzet Festivali Tanıtım Töreninde 'Ayrım Yapıldı' İddiası,
adanahaber.net,2023-10-09,Polisin orantısız müdahalesi tepki çekti,anger
adanahaber.net,2023-10-09,Adanalı çiftçilerden Bakan Yumaklı’ya Tepki! Akıl dışı uygulamaya son verin!,
adanahaber.net,2023-10-11,"Kazada ölen genç, ölmeden önce arkadaşını ziyaret edip böyle sarılmış",sadness
adanahaber.net,2023-10-11,Kozan’da feci trafik kazası: 3 ölü,sadness
adanahaber.net,2023-10-12,Trend Olan Tesettür Gelinlik Modelleri Sevildi’de,
adanahaber.net,2023-10-12,2 kamyon çöp bulunan evden dram çıktı: ‘Eşim öldükten sonrasını hatırlamıyorum’,sadness
adanahaber.net,2023-10-13,Restorana silahlı saldırıda 3 kişiyi yaralayan şahıslar tutuklandı,anger
adanahaber.net,2023-10-13,Dedesi ve babaannesine vahşeti yaşatan torun tutuklandı,anger
adanahaber.net,2023-10-14,Adana’da öğretmenlere saldırı kamerada,
adanahaber.net,2023-10-14,"Bu festivale izin verilmedi! Gerekçesi: Cinsel Saldırı. Kasten yaralama, Hırsızlık",anger
adanahaber.net,2023-10-15,Polis Olay Yeri Gazetesi'nden 'Fevzi Höke'ye Başarı Belgesi,
adanahaber.net,2023-10-15,Adana’da “gece dönercileri”ne zabıta şoku,anger
adanahaber.net,2023-10-16,Tescilli Kuytucak narında hasat başladı,happiness
adanahaber.net,2023-10-16,Küçük çocuğu vurduğu iddiasıyla tutuklanan gencin annesi konuştu,
adanahaber.net,2023-10-17,"""CHP’deki kurultay süreci ”Hizip içi tasfiye”",anger
adanahaber.net,2023-10-17,Karataş'ta korkutan hortum,fear
adanahaber.net,2023-10-18,Bilinçsiz vatandaşlar ve işletmelerin attığı çöpler halk sağlığını tehdit ediyor,anger
adanahaber.net,2023-10-18,Narkotim polisleri hız kesmeden uygulamalarını sürdürüyor,
adanahaber.net,2023-10-19,Memur Sen İsrail'i kınadı,anger
adanahaber.net,2023-10-19,"Memur Sen'den rektörlük kararına tepki | ""Gazze’de Hastaneler Bombalanıp Müslümanlar Ölürken Üniversitenin Şenlik Yapmasını Kınıyoruz""",anger
adanahaber.net,2023-10-20,2 buçuk milyonluk vurgun | 2 kadın ve 1 çocuk tutuklandı!,
adanahaber.net,2023-10-20,Şok Haber! Veteriner Balıklıoğlu; “Günde 20 kedi | Sünnet olduktan sonra güle oynaya..,happiness
adanahaber.net,2023-10-21,Fransız ve Belçikalı tur operatörleri Aladağlar’ı gezdi,
adanahaber.net,2023-10-21,Adana’da uyuşturucu operasyonunda yakalanan 3 torbacı tutuklandı,anger
adanahaber.net,2023-10-22,Şehit ve gazi yaknılarına moral gezisi,hope
adanahaber.net,2023-10-22,Filistin’e yürüyen grup bir gece dinlendiği Adana’dan Hatay’a hareket etti,
adanahaber.net,2023-10-23,82 kişinin öldüğü binanın inşaat mühendisinden avukata suçlama: ”Şov yapıyor”,anger
adanahaber.net,2023-10-23,Kapkaççının üniversite öğrencisini yerde sürüklediği anlar kamerada,fear
adanahaber.net,2023-10-24,Teyzenin bakım parasına kan yapıştı,disgust
adanahaber.net,2023-10-24,"Sağlık Sen, Sosyal Hizmetler iş kolundaki büyük soruna el attı!",
adanahaber.net,2023-10-27,Adana'da boşanma avukatı,
adanahaber.net,2023-10-27,Sürücü Kursundan Cumhuriyetin 100.Yılı'na Özel Ücretsiz Ehliyet Kampanyası,hope
adanahaber.net,2023-10-28,Parke taşıyla marketin camını kırıp sigara çalan hırsız yakalandı,anger
adanahaber.net,2023-10-28,Seyhan’da Cumhuriyet Bayramı coşkusu,happiness
adanahaber.net,2023-10-29,En İyi Miras Avukatı Ankara ile Hızlı Çözüm,
adanahaber.net,2023-10-29,Samsung J7 Ekran,
adanahaber.net,2023-10-30,İnşaat Malzemeleri Satışında Öncü Marka,
adanahaber.net,2023-10-30,Canfix Lazer Etiket A4'ün Avantajları,
adanahaber.net,2023-10-31,"Narenciyenin merkezinde tropik ürün yetiştirdi, taleplere yetişemiyor",happiness
adanahaber.net,2023-10-31,Dehşet yaratan 'Uyku Cinayeti | Akşam yemeğinden sonra...,
adanahaber.net,2023-11-01,Ripple Yorumları: XRP Konusunda Önemli Yorumlar!,
adanahaber.net,2023-11-01,Yolun karşısına geçerken kamyonun çarptığı yaşlı adam öldü,sadness
adanahaber.net,2023-11-02,Adana’da bir evden 60 gram altın çalan apartman görevlisi yakalandı,anger
adanahaber.net,2023-11-02,"5 aylık hamile eşini öldürdü, sabaha kadar başında bekledi",anger
adanahaber.net,2023-11-04,Endüstriyel Tost Makinesi Satın Al,
adanahaber.net,2023-11-04,Barkod Online ile Profesyonel Wax Ribon Hizmetleri,
adanahaber.net,2023-11-06,2 milyon TL vurgun yapan kadın hırsızlar tutuklandı,anger
adanahaber.net,2023-11-06,"Silahlı saldırıda yaralandı, bankaya sığındı",fear
adanahaber.net,2023-11-07,Hurma kurutma işi Kozan'ı fabrikaya çevirdi,happiness
adanahaber.net,2023-11-07,Havuz ekipmanlarında Asyalı Plastik güvencesi,hope
adanahaber.net,2023-11-08,Mustafa Çay Bu Sorulara Kamu Yararı adına Cevap Ver! Elbistan kimdir? Ortaklığınız var mıdır?,
adanahaber.net,2023-11-08,Milda Health ile Depresyonla Başa Çıkın,hope
adanahaber.net,2023-11-09,Belediyenin ismi kullanılarak duygu sömürüsüyle iş adamları dolandırılmaya çalışıldı,anger
adanahaber.net,2023-11-09,"İbrahim Murat Gündüz | Bir Adana Hikayesi""",
adanahaber.net,2023-11-10,Otomobilini satarken dolandırılmaktan son anda kurtuldu,fear
adanahaber.net,2023-11-10,Öğrencilerin 10 Kasım koreografisi büyük ilgi gördü,happiness
adanahaber.net,2023-11-11,"Sazan sarmalına takılmak üzereydi | ""Teyzemizi yorduk..""",sadness
adanahaber.net,2023-11-11,Sıradaki Adım: Elektrikli Araç Dönüşümü İçin Ev Şarj Çözümleri,hope
adanahaber.net,2023-11-12,Araç sahipleri bir bir kontak kapatacak! Uzman isim %58 artış diyerek açıkladı: Araç muayene ücretleri cep yakacak,anger
adanahaber.net,2023-11-12,Koza Yardımcı ve Burhanettin Bulut A Takımında,
adanahaber.net,2023-11-13,Hırsız sevgililer tutuklandı,anger
adanahaber.net,2023-11-13,Konargöçerlerin kış öncesi zorlu göçü başladı,hope
adanahaber.net,2023-11-14,DMN Teknoloji ve Dolum Makineleri,
adanahaber.net,2023-11-14,Belediye Başkanının Tecavüz Dehşeti,disgust
adanahaber.net,2023-11-15,"Ruhsatsız silah yakalatanlar tutuklandı, Emniyet Müdürü bayram etti",happiness
adanahaber.net,2023-11-15,Sokakta silahlı kavga çıkartıp masum çocuğu öldüren katiller tutuklandı,anger
adanahaber.net,2023-11-16,Belediye Başkanının Silahına El Konuldu,fear
adanahaber.net,2023-11-16,X Konusundaki Yanlış Bilgilendirme İçin Gelir Kesintileri,anger
adanahaber.net,2023-11-17,Anketlerde Ömer Bilgin fırtınası,
adanahaber.net,2023-11-17,Uyuşturucu operasyonunda uçaksavar mermisi ve çelik yelek ele geçirildi,
adanahaber.net,2023-11-18,"Adana‘da ağaca çarpan otomobil ikiye bölündü: 3 ölü, 2 yaralı",sadness
adanahaber.net,2023-11-18,Sıfır Bir ve Kıyma dizilerinin oyuncusu Ulaş Ünal tutuklandı,
adanahaber.net,2023-11-19,"Sıfır Hyundai aldı, 400 kilometre yol yapamadı",anger
adanahaber.net,2023-11-19,Aladağ Belediyesi öyle bir şey yaptı ki..,
adanahaber.net,2023-11-20,AOSB anaokulu protokolü imzalandı,
adanahaber.net,2023-11-20,Adana’da torbacı operasyonunda yakalanan 2 kişi tutuklandı,
adanahaber.net,2023-11-21,"Seyhan Nehri’nde sular kesildi, balıkçılara gün doğdu",happiness
adanahaber.net,2023-11-21,Ev eşyası arasında uyuşturucu sevkiyatı,disgust
adanahaber.net,2023-11-22,Seyhan Belediyesi muhtemel afetlere hazır,hope
adanahaber.net,2023-11-22,Membran Nedir?,
adanahaber.net,2023-11-23,Adana’da torbacı diye tabir edilen 3 uyuşturucu taciri tutuklandı,anger
adanahaber.net,2023-11-23,Depremde ölen Zuhal öğretmeni öğrencileri mezarı başında andı,sadness
adanahaber.net,2023-11-24,Şehit polis Arda Can şehadetinin yıl dönümünde dualarla anıldı,sadness
adanahaber.net,2023-11-24,PKK tarafından katledilen şehit öğretmen unutulmadı,sadness
adanahaber.net,2023-11-25,Metin2 Oyununda Profesyonel Deneyim IlinerTeknoloji ile Tanışın,
adanahaber.net,2023-11-25,Çukurova İlçesi'nde Kelepir Daire (İcradan Satılık),
adanahaber.net,2023-11-26,MHP Kulislerinde Herkes Bunu Konuşuyor | Büyükşehir'de' İcazet' Kavgası,
adanahaber.net,2023-11-26,"MHP Bölge Toplantısında Adana Rüzgarı | ""Devlet Bahçeli'nin Evlatları Olarak..",
adanahaber.net,2023-11-27,Seyhan Polisinden Kadın Düşmanına Baskın | El Yapımı Patlayıcı,fear
adanahaber.net,2023-11-27,"Torbacı Terörü ! Oğlunu dövdüler, otomobilini yaktılar",anger
adanahaber.net,2023-11-28,İnsanları canından bezdiriyor| Harç mı Haraç mı?,anger
adanahaber.net,2023-11-29,Torbacı hem kendisini hem komşusunu yaktı,anger
adanahaber.net,2023-11-29,İmam ile dernek başkanı arasında ’ağaç kesme’ tartışması,anger
adanahaber.net,2023-11-30,Işıktan Nakışa Fotoğraf Sergisi,
adanahaber.net,2023-11-30,Yolun karşısına geçerken cipin çarptığı çocuk yaralandı,sadness
adanahaber.net,2023-12-01,Türkeş Filik Dosyasını Açıyoruz |Görevden Alma Kararı Neden Uygulanmıyor?,
adanahaber.net,2023-12-01,Adana’da kırmızı ete zam yok,happiness
adanahaber.net,2023-12-02,Sağlıkta ’bürokrat vesayeti’ tepki çekiyor,anger
adanahaber.net,2023-12-02,16 yıl 8 ay kesinleşmiş hapis cezası olan şahıs yakalandı,fear
adanahaber.net,2023-12-03,E Pin Digital İle Oyun İçi Market Alışverişleri,
adanahaber.net,2023-12-03,Engelli halk ozanının Filistin duyarlılığı herkesi duygulandırdı,sadness
adanahaber.net,2023-12-04,Net Anket Adanalı seçmenin nabzını tuttu.,
adanahaber.net,2023-12-04,Özer Epoksi ile Şeffaf Epoksi Kaplamada Estetik ve Dayanıklılığın Buluşması,hope
adanahaber.net,2023-12-05,Bebek Mevlüt Töreninizi Hediyelikler ile Renklendirin,happiness
adanahaber.net,2023-12-05,"Seyhan Polisinden Taçlandıran Slogan: ""Huzurunuz Gurururumuzdur""",happiness
adanahaber.net,2023-12-06,Yanında çalışan liseli kızı taciz eden fırıncıya 8 yıl hapis istemi,anger
adanahaber.net,2023-12-06,Misis Antik Kenti için protokol imzalandı,
adanahaber.net,2023-12-07,Mahrem TSK Ağabeyi Adana’da yakalandı,
adanahaber.net,2023-12-07,Nimet öğretmenin yarım kalan hikaye kitabını meslektaşları tamamladı,happiness
adanahaber.net,2023-12-08,"Adana’da polis, ihtiyaç sahibi ailelerine bebek bezi dağıttı",hope
adanahaber.net,2023-12-08,Pozantı'nın Öz Evladı Ülkücü Faruk Kuş alkışlarla karşılandı | Çay MHP'den Abbas Yolcu mu?,
adanahaber.net,2023-12-09,Adana polisi ihtiyaç sahibi ailelere bebek bezi dağıttı,hope
adanahaber.net,2023-12-10,"Tıra arkadan çarpan otomobil kağıt gibi parçalandı: 1 ölü, 4 yaralı",sadness
adanahaber.net,2023-12-10,Adana’da kaçak diş kliniğine operasyon: 7 gözaltı,
adanahaber.net,2023-12-11,Kız kardeşler teknolojiye ve milyonlara inat üretiyor,hope
adanahaber.net,2023-12-11,Mahalle kütüphaneleri öğrencilerin ikinci evi oldu,happiness
adanahaber.net,2023-12-12,Hafif makineli tüfekle ev kurşunlayan şüpheli Seyhan polisinden kaçamadı,fear
adanahaber.net,2023-12-12,Seyhan Polisinden Kaçamadı: Hafif makineli tüfekle ev kurşunlayan şüpheli kıskıvrak yakalandı,anger
adanahaber.net,2023-12-14,Karaciğer naklinden 3 yıl sonra bebeğini kucağına aldı,happiness
adanahaber.net,2023-12-14,"Ev hanımı, esnaf ve kamu çalışanlarından oluşan halk korosu konser verdi",happiness
adanahaber.net,2023-12-15,"‘Oğlum kenardan git’ dedi, 5 yerinden bıçaklandı",anger
adanahaber.net,2023-12-15,3 çocuk babası her yerde aranıyor,fear
